,client_id,gender,birth_date,district_id
2580,2727,M,1968-02-05,1
2581,2728,M,1922-08-13,74
2582,2729,M,1966-08-28,1
2583,2730,M,1947-03-18,52
2584,2731,M,1927-12-08,38
2585,2732,F,1953-09-16,57
2586,2733,F,1927-11-11,3
2587,2734,M,1934-11-12,3
2588,2735,M,1928-07-31,64
2589,2736,F,1958-02-15,1
2590,2738,M,1951-04-25,1
2591,2739,M,1950-01-26,13
2592,2740,F,1967-11-23,36
2593,2741,F,1930-11-29,41
2594,2742,F,1948-08-27,65
2595,2743,F,1939-10-04,50
2596,2744,M,1943-02-22,50
2597,2745,F,1939-08-07,54
2598,2746,M,1971-02-25,1
2599,2747,M,1936-10-14,6
2600,2748,F,1936-10-06,6
2601,2749,F,1921-03-04,14
2602,2750,M,1913-07-13,14
2603,2751,F,1957-01-24,68
2604,2752,M,1971-08-09,48
2605,2754,F,1978-05-24,66
2606,2755,F,1970-03-23,1
2607,2756,F,1919-09-28,31
2608,2758,M,1946-07-14,1
2609,2759,M,1974-01-26,2
2610,2760,F,1975-12-12,68
2611,2761,F,1977-09-29,1
2612,2762,F,1953-04-23,29
2613,2765,F,1981-04-20,36
2614,2766,M,1959-09-15,70
2615,2767,F,1954-06-04,70
2616,2768,M,1964-04-02,1
2617,2769,M,1937-05-15,69
2618,2770,M,1954-07-08,1
2619,2771,M,1920-10-25,37
2620,2772,F,1923-01-08,37
2621,2773,F,1919-09-13,49
2622,2774,M,1921-02-23,49
2623,2775,F,1978-07-09,41
2624,2776,F,1934-06-07,31
2625,2777,F,1970-03-28,46
2626,2778,M,1964-05-16,57
2627,2779,M,1948-05-04,29
2628,2780,F,1947-01-16,29
2629,2781,F,1960-11-22,46
2630,2782,M,1940-09-13,31
2631,2783,M,1940-06-20,1
2632,2784,F,1958-07-25,36
2633,2785,M,1962-07-29,22
2634,2786,M,1951-11-02,24
2635,2787,F,1976-10-14,41
2636,2788,F,1951-10-21,49
2637,2789,F,1951-12-25,1
2638,2790,M,1975-02-10,16
2639,2791,M,1921-10-10,60
2640,2794,M,1965-01-22,18
2641,2795,F,1968-04-13,18
2642,2796,M,1974-06-25,15
2643,2797,M,1950-11-05,28
2644,2798,M,1931-06-27,65
2645,2799,F,1961-12-02,4
2646,2800,M,1949-08-26,2
2647,2801,M,1919-02-18,75
2648,2802,F,1966-11-29,1
2649,2803,M,1931-10-12,68
2650,2804,F,1936-11-10,68
2651,2805,M,1964-07-13,73
2652,2806,F,1955-07-01,58
2653,2808,F,1974-03-31,8
2654,2809,M,1979-02-14,33
2655,2810,M,1971-07-28,72
2656,2811,F,1946-12-07,1
2657,2812,F,1970-05-02,55
2658,2813,M,1941-04-10,70
2659,2814,F,1973-02-10,19
2660,2815,M,1930-06-30,35
2661,2816,F,1938-03-15,35
2662,2817,F,1977-02-19,1
2663,2818,M,1963-04-12,54
2664,2819,M,1980-08-12,8
2665,2820,M,1966-12-17,77
2666,2821,F,1980-11-01,45
2667,2822,M,1958-10-19,50
2668,2823,F,1946-12-18,70
2669,2824,M,1941-09-05,39
2670,2825,M,1958-03-29,65
2671,2826,M,1935-01-28,59
2672,2827,M,1923-02-13,63
2673,2828,F,1949-07-10,14
2674,2829,F,1939-12-27,33
2675,2830,M,1974-11-14,51
2676,2831,F,1980-07-09,68
2677,2832,M,1927-07-23,13
2678,2833,F,1923-07-09,13
2679,2834,M,1949-05-23,52
2680,2835,M,1966-01-27,27
2681,2836,F,1919-09-21,38
2682,2837,M,1927-05-21,38
2683,2838,M,1965-03-09,65
2684,2839,F,1928-07-05,72
2685,2840,M,1934-05-14,72
2686,2841,F,1973-04-10,18
2687,2842,M,1958-06-17,74
2688,2843,F,1966-10-06,70
2689,2844,M,1962-11-19,51
2690,2845,M,1952-09-02,7
2691,2846,F,1969-03-17,1
2692,2847,F,1942-07-25,34
2693,2848,M,1939-02-20,34
2694,2849,M,1928-04-02,19
2695,2850,M,1970-08-20,7
2696,2851,M,1939-08-10,54
2697,2852,F,1942-06-28,26
2698,2853,F,1956-04-25,28
2699,2854,M,1949-06-01,16
2700,2855,F,1957-07-26,16
2701,2856,M,1923-11-11,47
2702,2857,M,1927-02-03,33
2703,2858,F,1926-02-12,42
2704,2859,F,1928-09-24,68
2705,2860,M,1958-03-31,28
2706,2862,F,1964-10-07,49
2707,2863,M,1968-03-05,49
2708,2864,F,1952-04-09,51
2709,2865,M,1948-11-18,15
2710,2866,F,1949-10-30,15
2711,2867,F,1960-01-23,1
2712,2868,M,1933-12-14,14
2713,2869,M,1975-08-05,1
2714,2870,M,1959-11-28,29
2715,2871,F,1967-11-23,71
2716,2872,F,1933-10-27,77
2717,2873,F,1975-03-24,16
2718,2874,M,1972-09-10,34
2719,2875,M,1936-08-17,46
2720,2876,M,1977-01-07,1
2721,2877,M,1932-04-29,59
2722,2878,M,1947-04-17,68
2723,2879,M,1977-01-10,40
2724,2880,M,1952-12-30,60
2725,2881,F,1967-03-21,12
2726,2882,M,1931-12-14,70
2727,2883,M,1953-02-26,30
2728,2884,F,1958-10-10,40
2729,2885,F,1965-10-04,1
2730,2886,M,1958-10-03,1
2731,2887,F,1961-01-29,2
2732,2888,F,1978-09-09,1
2733,2889,M,1943-12-05,25
2734,2890,M,1951-10-11,62
2735,2891,F,1957-07-23,62
2736,2892,F,1941-03-21,3
2737,2893,F,1927-11-02,2
2738,2894,F,1948-07-25,70
2739,2895,F,1977-05-17,70
2740,2896,F,1975-05-16,1
2741,2897,M,1925-07-18,40
2742,2898,F,1920-10-17,40
2743,2899,M,1918-05-18,16
2744,2900,M,1923-03-22,18
2745,2901,F,1939-01-09,25
2746,2902,F,1959-07-03,8
2747,2903,M,1959-11-26,8
2748,2904,F,1946-05-18,64
2749,2905,M,1951-07-07,64
2750,2906,M,1934-12-16,5
2751,2907,F,1932-09-22,5
2752,2908,M,1971-02-28,1
2753,2909,M,1936-10-09,26
2754,2910,M,1936-09-28,76
2755,2911,M,1932-09-25,45
2756,2912,F,1925-07-28,45
2757,2913,M,1962-12-27,44
2758,2915,F,1954-02-22,33
2759,2916,M,1972-09-30,1
2760,2917,M,1940-01-18,16
2761,2918,M,1967-05-21,5
2762,2919,F,1970-09-08,5
2763,2920,F,1962-06-23,44
2764,2921,F,1976-12-20,64
2765,2922,M,1940-09-07,43
2766,2923,F,1977-03-21,35
2767,2924,F,1941-02-06,18
2768,2925,M,1947-09-08,18
2769,2926,M,1934-02-11,27
2770,2927,F,1929-12-28,27
2771,2928,M,1932-03-02,38
2772,2929,M,1958-03-10,1
2773,2930,M,1941-03-22,41
2774,2932,F,1940-07-11,1
2775,2933,M,1942-12-12,72
2776,2934,F,1948-04-27,72
2777,2935,F,1944-05-02,61
2778,2936,F,1945-03-11,3
2779,2937,M,1949-07-01,74
2780,2938,F,1921-06-01,8
2781,2939,M,1918-02-13,8
2782,2940,M,1965-10-16,1
2783,2941,M,1951-03-12,38
2784,2942,F,1966-06-03,67
2785,2943,F,1980-06-28,1
2786,2944,F,1943-08-23,71
2787,2945,M,1921-06-02,74
2788,2946,F,1926-01-23,74
2789,2947,F,1957-05-18,19
2790,2948,M,1978-11-20,47
2791,2949,M,1943-09-25,14
2792,2950,M,1944-06-06,46
2793,2951,F,1950-08-31,76
2794,2952,F,1978-01-17,52
2795,2953,M,1936-07-07,3
2796,2954,F,1959-08-12,38
2797,2955,M,1952-07-16,38
2798,2956,M,1939-08-06,23
2799,2957,M,1978-03-07,23
2800,2958,M,1975-05-07,48
2801,2959,M,1957-11-19,54
2802,2960,M,1928-12-19,1
2803,2961,F,1933-12-28,1
2804,2962,M,1938-11-10,1
2805,2963,F,1939-03-29,1
2806,2964,M,1978-11-27,8
2807,2965,F,1918-02-07,30
2808,2966,M,1955-02-20,65
2809,2967,F,1961-01-15,53
2810,2968,M,1962-08-24,40
2811,2969,M,1923-04-22,55
2812,2970,F,1922-04-06,55
2813,2971,F,1977-12-03,1
2814,2972,M,1976-01-14,1
2815,2974,F,1951-07-12,56
2816,2975,F,1943-03-18,33
2817,2976,F,1922-08-03,57
2818,2977,M,1963-02-06,39
2819,2978,F,1948-03-05,33
2820,2979,F,1961-12-22,4
2821,2980,M,1974-06-14,11
2822,2981,F,1949-02-05,16
2823,2982,F,1973-03-23,6
2824,2983,M,1967-07-23,6
2825,2984,F,1963-05-24,60
2826,2985,M,1960-04-13,60
2827,2986,M,1952-05-15,14
2828,2987,F,1946-06-01,14
2829,2988,M,1961-05-21,33
2830,2989,F,1949-02-01,17
2831,2990,F,1938-04-02,32
2832,2991,M,1941-07-31,32
2833,2992,M,1966-05-07,11
2834,2994,M,1963-07-22,18
2835,2995,F,1941-06-15,35
2836,2996,M,1965-01-29,1
2837,2997,F,1941-03-09,1
2838,2998,M,1961-04-02,1
2839,2999,F,1979-03-24,74
2840,3000,F,1928-04-02,41
2841,3001,M,1958-10-07,1
2842,3002,F,1955-05-13,42
2843,3003,F,1973-05-12,69
2844,3004,M,1971-07-13,69
2845,3005,M,1931-06-29,43
2846,3006,F,1973-08-08,22
2847,3007,M,1964-04-11,76
2848,3008,M,1919-12-19,73
2849,3009,F,1957-08-03,62
2850,3010,M,1960-01-12,62
2851,3011,M,1955-09-19,74
2852,3012,F,1955-11-10,70
2853,3013,F,1950-03-18,51
2854,3014,M,1953-11-05,51
2855,3015,M,1952-02-29,73
2856,3016,M,1977-08-23,40
2857,3017,M,1941-05-14,2
2858,3018,M,1978-01-28,61
2859,3019,M,1969-09-23,30
2860,3020,F,1942-08-27,32
2861,3021,M,1961-08-24,1
2862,3022,F,1954-09-22,1
2863,3023,M,1959-04-04,16
2864,3024,M,1929-03-08,60
2865,3025,F,1932-12-27,60
2866,3026,M,1947-03-25,22
2867,3027,M,1959-07-25,62
2868,3028,F,1932-04-23,34
2869,3029,M,1970-05-08,43
2870,3030,F,1976-05-10,68
2871,3031,F,1965-09-05,40
2872,3032,M,1959-04-10,40
2873,3035,M,1964-11-02,27
2874,3036,F,1941-03-31,16
2875,3037,M,1942-01-04,64
2876,3038,F,1946-03-05,6
2877,3039,F,1969-06-01,55
2878,3041,F,1927-04-24,4
2879,3042,F,1968-02-14,18
2880,3043,F,1951-11-15,63
2881,3044,M,1945-10-07,36
2882,3045,F,1950-03-18,10
2883,3046,F,1925-01-22,1
2884,3047,M,1975-10-01,45
2885,3048,F,1923-01-06,16
2886,3049,M,1967-04-06,6
2887,3050,F,1967-07-31,6
2888,3051,M,1928-03-11,65
2889,3054,M,1958-04-28,74
2890,3055,M,1931-02-23,51
2891,3056,F,1959-01-16,38
2892,3057,M,1962-03-05,38
2893,3058,F,1943-09-29,49
2894,3059,M,1977-11-29,61
2895,3060,M,1960-05-18,61
2896,3061,F,1965-10-05,61
2897,3062,F,1930-08-22,41
2898,3063,M,1971-01-29,27
2899,3064,M,1930-05-05,42
2900,3065,F,1921-08-21,24
2901,3066,F,1982-03-09,54
2902,3067,F,1952-06-21,57
2903,3068,M,1954-03-20,57
2904,3069,M,1943-10-23,21
2905,3070,M,1920-12-12,46
2906,3071,F,1967-02-23,38
2907,3072,M,1936-04-14,1
2908,3073,F,1937-10-23,1
2909,3074,M,1958-11-07,1
2910,3075,M,1941-05-05,74
2911,3076,F,1962-11-17,57
2912,3077,F,1934-02-24,50
2913,3078,M,1932-01-31,50
2914,3079,M,1943-05-19,67
2915,3080,F,1951-07-27,5
2916,3081,M,1945-03-02,5
2917,3082,F,1979-10-17,52
2918,3083,M,1971-04-07,41
2919,3084,F,1951-08-24,23
2920,3085,F,1946-06-29,62
2921,3086,M,1948-09-14,62
2922,3087,F,1959-09-21,46
2923,3088,M,1950-06-11,40
2924,3089,M,1974-07-26,46
2925,3090,M,1968-11-17,32
2926,3091,F,1966-03-03,15
2927,3092,F,1967-11-06,59
2928,3093,M,1966-02-21,35
2929,3094,M,1950-08-18,48
2930,3095,M,1953-06-29,36
2931,3096,M,1982-02-27,74
2932,3097,M,1948-08-22,48
2933,3098,M,1938-06-23,17
2934,3099,M,1965-11-13,17
2935,3100,M,1931-03-30,2
2936,3101,M,1941-12-13,1
2937,3102,F,1979-02-16,61
2938,3103,F,1973-03-07,64
2939,3104,F,1982-01-04,4
2940,3105,M,1947-08-17,68
2941,3106,F,1928-03-03,72
2942,3107,M,1960-11-16,30
2943,3108,F,1962-02-26,30
2944,3109,F,1932-04-21,7
2945,3110,M,1931-02-27,54
2946,3111,F,1924-02-07,54
2947,3112,M,1939-09-12,24
2948,3113,F,1971-11-12,60
2949,3114,M,1971-02-24,60
2950,3115,M,1961-11-30,72
2951,3116,M,1951-09-09,28
2952,3117,F,1941-06-22,62
2953,3118,M,1940-07-09,62
2954,3119,F,1936-01-26,50
2955,3120,M,1964-06-02,75
2956,3121,F,1956-10-18,57
2957,3122,M,1959-04-02,57
2958,3123,M,1979-07-25,1
2959,3124,F,1958-01-02,5
2960,3125,F,1922-10-30,10
2961,3126,M,1938-01-13,47
2962,3127,F,1920-06-18,1
2963,3128,F,1944-02-09,69
2964,3129,F,1946-08-01,5
2965,3130,F,1955-05-31,19
2966,3131,F,1935-06-14,1
2967,3132,F,1975-03-24,1
2968,3133,F,1973-04-20,31
2969,3134,M,1938-05-04,1
2970,3135,M,1969-01-06,48
2971,3136,M,1963-12-18,1
2972,3137,M,1947-02-26,70
2973,3138,F,1943-08-12,70
2974,3139,F,1956-09-23,46
2975,3140,M,1959-04-13,46
2976,3141,F,1925-11-09,9
2977,3142,M,1919-03-18,68
2978,3143,F,1944-02-02,21
2979,3144,M,1919-08-04,1
2980,3145,F,1921-11-04,1
2981,3146,M,1948-07-15,1
2982,3147,F,1964-04-26,19
2983,3148,M,1942-04-04,3
2984,3149,F,1935-01-09,3
2985,3150,F,1932-07-24,54
2986,3151,F,1951-07-27,1
2987,3152,M,1936-10-04,1
2988,3153,M,1924-06-17,26
2989,3154,F,1926-02-21,26
2990,3155,F,1973-04-08,44
2991,3156,F,1954-11-02,68
2992,3157,F,1942-02-26,1
2993,3158,F,1940-11-25,1
2994,3159,M,1930-10-27,24
2995,3160,M,1951-06-29,20
2996,3161,M,1980-11-18,66
2997,3162,M,1960-05-17,55
2998,3163,F,1964-05-26,1
2999,3164,M,1962-09-10,1
3000,3165,F,1976-09-01,3
3001,3166,M,1955-06-14,31
3002,3167,F,1943-09-08,48
3003,3170,M,1921-02-21,76
3004,3171,F,1924-04-26,76
3005,3172,M,1951-12-23,64
3006,3173,F,1946-04-18,66
3007,3174,M,1952-11-16,66
3008,3175,F,1950-07-19,64
3009,3176,M,1937-07-07,1
3010,3177,M,1938-08-12,24
3011,3178,F,1969-08-01,25
3012,3179,F,1948-03-12,45
3013,3180,M,1944-09-30,45
3014,3181,M,1943-02-15,27
3015,3182,F,1925-04-22,18
3016,3183,M,1980-02-24,70
3017,3184,F,1959-12-01,5
3018,3185,F,1972-11-26,17
3019,3186,F,1955-01-14,1
3020,3187,M,1952-09-02,7
3021,3188,F,1976-05-19,68
3022,3190,F,1920-11-01,1
3023,3191,F,1975-11-05,56
3024,3192,M,1939-07-14,6
3025,3193,F,1950-02-22,28
3026,3194,F,1975-08-17,51
3027,3195,F,1971-06-13,2
3028,3196,F,1978-08-14,72
3029,3197,M,1958-07-10,1
3030,3198,F,1953-03-05,1
3031,3199,F,1957-12-18,1
3032,3200,M,1954-11-15,1
3033,3201,F,1953-08-06,66
3034,3202,M,1922-07-19,56
3035,3203,F,1959-04-23,1
3036,3204,M,1956-03-26,1
3037,3205,F,1921-06-25,1
3038,3206,M,1921-05-21,1
3039,3207,F,1925-12-03,55
3040,3208,M,1947-02-06,27
3041,3209,F,1939-01-03,27
3042,3210,M,1963-08-30,14
3043,3211,F,1967-08-07,17
3044,3213,M,1941-10-04,1
3045,3214,M,1922-05-12,71
3046,3215,F,1936-05-06,64
3047,3216,M,1959-11-28,58
3048,3217,M,1977-05-02,61
3049,3218,M,1965-12-16,49
3050,3219,F,1959-10-18,49
3051,3220,M,1957-02-17,23
3052,3221,F,1953-07-16,23
3053,3222,M,1977-05-06,21
3054,3225,M,1957-03-17,13
3055,3226,M,1951-11-22,1
3056,3227,F,1950-10-28,59
3057,3228,M,1957-02-22,34
3058,3229,M,1979-04-18,50
3059,3230,F,1982-06-06,1
3060,3231,M,1961-06-03,21
3061,3232,M,1976-11-05,5
3062,3233,M,1980-11-30,1
3063,3234,F,1919-08-04,67
3064,3235,F,1950-06-12,46
3065,3236,F,1960-04-15,28
3066,3239,F,1981-11-16,7
3067,3240,F,1937-12-10,67
3068,3241,M,1934-09-14,26
3069,3242,F,1937-03-04,26
3070,3243,F,1920-09-30,71
3071,3244,M,1933-09-29,72
3072,3245,M,1952-12-02,70
3073,3246,M,1931-04-20,66
3074,3247,F,1958-04-21,69
3075,3248,F,1929-08-02,28
3076,3249,M,1959-01-20,17
3077,3250,F,1962-01-20,17
3078,3251,F,1962-12-28,52
3079,3252,M,1961-03-26,52
3080,3253,M,1946-07-02,70
3081,3254,M,1930-02-13,1
3082,3255,F,1970-01-04,8
3083,3256,M,1976-07-18,49
3084,3257,F,1978-05-11,73
3085,3258,F,1960-07-30,74
3086,3259,M,1950-10-15,71
3087,3260,F,1942-09-08,74
3088,3261,M,1950-04-10,74
3089,3262,F,1941-08-14,61
3090,3264,F,1950-10-20,63
3091,3265,F,1963-06-11,47
3092,3266,M,1960-10-08,47
3093,3267,M,1951-08-26,61
3094,3268,F,1956-03-31,1
3095,3269,M,1974-11-05,2
3096,3270,M,1940-01-22,12
3097,3271,F,1942-01-03,58
3098,3272,F,1920-07-18,9
3099,3273,M,1918-01-02,9
3100,3274,M,1929-01-22,26
3101,3275,F,1924-09-19,26
3102,3276,M,1980-03-21,52
3103,3277,M,1966-03-26,42
3104,3278,F,1962-04-20,42
3105,3279,F,1954-08-04,66
3106,3280,M,1958-05-31,66
3107,3281,M,1950-12-27,74
3108,3282,M,1981-09-02,29
3109,3283,M,1933-11-23,10
3110,3284,M,1936-07-02,2
3111,3285,F,1943-09-17,2
3112,3286,F,1972-03-15,74
3113,3287,M,1978-04-01,74
3114,3288,M,1926-01-28,69
3115,3289,F,1977-06-09,75
3116,3290,F,1969-07-12,11
3117,3291,M,1947-01-23,52
3118,3292,M,1940-01-21,18
3119,3293,F,1953-01-20,1
3120,3294,M,1957-03-08,52
3121,3295,F,1966-03-13,40
3122,3296,M,1969-06-11,23
3123,3297,M,1968-04-17,1
3124,3298,F,1942-08-05,5
3125,3299,F,1961-09-17,76
3126,3300,M,1950-06-29,53
3127,3302,F,1964-02-17,52
3128,3303,M,1965-01-09,52
3129,3304,M,1939-08-31,69
3130,3305,F,1971-10-11,41
3131,3306,M,1948-04-26,27
3132,3307,F,1979-07-01,14
3133,3308,M,1948-02-16,15
3134,3309,F,1942-04-29,15
3135,3310,M,1954-02-13,23
3136,3311,M,1954-08-25,51
3137,3312,F,1971-11-05,70
3138,3313,F,1946-02-10,60
3139,3314,F,1931-12-18,24
3140,3315,M,1934-06-21,24
3141,3316,F,1947-12-15,1
3142,3317,M,1950-04-24,1
3143,3319,F,1979-04-24,1
3144,3320,M,1972-02-14,1
3145,3321,F,1969-05-30,13
3146,3322,M,1948-02-29,31
3147,3323,F,1981-02-22,74
3148,3324,F,1971-04-13,26
3149,3325,M,1963-09-28,26
3150,3326,F,1952-12-26,57
3151,3327,F,1937-07-04,20
3152,3328,M,1966-10-11,24
3153,3329,M,1961-03-20,54
3154,3330,F,1955-04-15,54
3155,3331,F,1970-02-05,70
3156,3332,F,1969-11-15,46
3157,3333,F,1949-07-24,10
3158,3334,M,1967-07-01,1
3159,3335,M,1967-02-10,11
3160,3336,F,1951-05-30,64
3161,3337,M,1952-04-13,53
3162,3338,F,1942-11-29,69
3163,3339,F,1976-01-29,31
3164,3340,M,1976-02-16,54
3165,3341,F,1968-12-20,54
3166,3342,M,1973-09-29,73
3167,3344,M,1961-09-16,42
3168,3345,F,1941-01-27,37
3169,3346,M,1941-02-25,37
3170,3347,M,1936-01-19,11
3171,3348,F,1978-02-14,38
3172,3349,M,1963-12-21,42
3173,3350,M,1950-03-19,30
3174,3351,F,1942-09-15,30
3175,3352,M,1919-09-12,23
3176,3353,F,1919-04-21,23
3177,3354,F,1943-10-28,62
3178,3355,M,1953-01-15,38
3179,3356,M,1974-04-23,73
3180,3357,F,1954-07-21,63
3181,3358,M,1975-10-07,16
3182,3359,M,1945-02-24,1
3183,3360,F,1976-08-31,43
3184,3361,F,1930-10-02,40
3185,3365,F,1966-07-30,1
3186,3366,F,1959-02-12,54
3187,3367,M,1952-04-23,54
3188,3368,F,1952-10-24,14
3189,3369,M,1952-04-16,1
3190,3370,M,1919-03-28,25
3191,3371,F,1919-10-07,25
3192,3372,M,1970-10-30,1
3193,3373,M,1952-11-29,5
3194,3374,F,1960-08-13,5
3195,3375,M,1954-11-06,74
3196,3376,F,1945-01-19,11
3197,3377,M,1938-05-05,11
3198,3378,M,1957-04-21,5
3199,3379,F,1949-07-01,5
3200,3380,F,1978-04-03,74
3201,3381,F,1965-09-01,70
3202,3382,M,1954-02-28,54
3203,3383,F,1956-04-23,54
3204,3384,F,1942-08-03,41
3205,3385,F,1924-02-13,11
3206,3386,F,1940-03-08,49
3207,3387,M,1943-08-14,58
3208,3388,F,1965-10-26,53
3209,3389,F,1967-01-16,39
3210,3390,F,1972-11-17,53
3211,3391,M,1971-04-07,42
3212,3392,F,1975-10-31,1
3213,3393,F,1954-08-24,73
3214,3394,F,1980-07-04,66
3215,3395,M,1962-12-28,4
3216,3396,F,1977-03-03,18
3217,3397,F,1974-06-08,24
3218,3398,M,1969-09-13,24
3219,3399,M,1932-02-25,72
3220,3402,F,1952-05-02,74
3221,3403,M,1957-10-18,74
3222,3404,F,1940-10-11,56
3223,3405,M,1949-12-15,40
3224,3406,F,1947-07-13,40
3225,3407,F,1973-04-13,35
3226,3408,M,1973-12-20,35
3227,3409,M,1919-04-03,36
3228,3410,M,1965-02-16,54
3229,3412,M,1975-07-18,57
3230,3413,F,1969-11-25,57
3231,3414,F,1947-10-17,11
3232,3415,F,1973-09-30,54
3233,3416,M,1978-06-01,35
3234,3417,F,1985-03-18,35
3235,3418,F,1963-08-07,70
3236,3420,M,1979-06-24,66
3237,3421,M,1947-03-05,20
3238,3422,F,1951-05-02,1
3239,3423,F,1971-09-05,12
3240,3424,M,1918-11-14,64
3241,3425,M,1970-05-07,70
3242,3426,M,1978-02-07,73
3243,3427,M,1980-06-16,42
3244,3428,F,1987-09-27,42
3245,3429,M,1941-10-16,46
3246,3430,M,1951-09-25,3
3247,3431,F,1979-04-05,70
3248,3432,M,1973-11-08,15
3249,3433,M,1962-09-07,71
3250,3434,F,1956-09-20,71
3251,3435,F,1945-05-27,4
3252,3436,M,1958-02-18,30
3253,3437,F,1959-08-08,30
3254,3438,M,1942-01-12,43
3255,3439,M,1967-01-27,62
3256,3440,F,1938-02-13,1
3257,3441,M,1958-02-09,75
3258,3443,F,1934-12-06,1
3259,3444,M,1977-04-06,57
3260,3445,F,1979-03-26,17
3261,3446,M,1957-10-01,70
3262,3447,F,1949-04-21,54
3263,3448,M,1954-12-24,1
3264,3449,M,1928-03-21,27
3265,3450,M,1976-09-12,25
3266,3451,M,1974-07-17,19
3267,3452,F,1975-08-28,19
3268,3453,M,1950-08-02,56
3269,3454,F,1949-10-17,11
3270,3455,M,1957-02-28,11
3271,3456,F,1945-01-21,54
3272,3457,F,1923-06-14,75
3273,3458,M,1953-06-30,33
3274,3459,F,1964-08-30,14
3275,3460,M,1965-10-11,14
3276,3461,M,1958-02-22,54
3277,3462,F,1965-03-18,54
3278,3463,F,1979-03-02,1
3279,3464,M,1953-01-14,43
3280,3465,M,1942-04-17,30
3281,3466,F,1936-05-31,1
3282,3467,M,1939-12-06,1
3283,3468,F,1933-12-31,68
3284,3469,F,1975-02-23,1
3285,3470,F,1937-04-23,52
3286,3471,F,1952-09-29,1
3287,3472,F,1946-05-11,70
3288,3473,M,1948-05-21,70
3289,3474,F,1954-12-08,32
3290,3475,M,1957-03-13,19
3291,3476,F,1968-01-05,60
3292,3477,M,1965-08-28,37
3293,3478,M,1926-05-30,1
3294,3479,F,1933-09-19,1
3295,3480,F,1951-04-10,15
3296,3481,M,1957-11-10,15
3297,3482,F,1941-02-09,71
3298,3483,M,1940-12-02,70
3299,3484,M,1972-04-30,44
3300,3485,M,1922-05-27,77
3301,3486,M,1962-03-09,77
3302,3487,M,1959-09-06,1
3303,3488,M,1955-10-09,1
3304,3489,M,1966-08-13,76
3305,3490,M,1920-10-16,19
3306,3491,F,1922-11-18,19
3307,3492,F,1970-12-27,8
3308,3493,F,1965-05-04,69
3309,3494,M,1969-07-02,42
3310,3495,F,1941-05-10,64
3311,3496,M,1949-07-11,64
3312,3497,F,1970-09-11,39
3313,3498,M,1938-04-01,77
3314,3499,M,1969-03-16,19
3315,3500,M,1960-06-07,29
3316,3501,M,1964-03-21,51
3317,3502,M,1952-08-03,54
3318,3503,F,1953-01-14,54
3319,3504,M,1952-01-25,40
3320,3505,M,1977-12-06,20
3321,3506,F,1961-08-20,1
3322,3507,F,1946-12-02,32
3323,3508,M,1970-11-09,38
3324,3509,F,1965-02-13,38
3325,3510,M,1939-10-26,13
3326,3511,M,1963-09-11,74
3327,3512,M,1946-05-25,49
3328,3513,M,1922-07-20,70
3329,3514,F,1918-02-05,70
3330,3515,F,1975-01-02,61
3331,3516,F,1971-09-07,58
3332,3517,F,1953-06-24,68
3333,3518,F,1955-09-02,33
3334,3519,M,1949-12-15,74
3335,3520,F,1928-05-17,8
3336,3521,M,1964-07-20,4
3337,3522,M,1963-02-02,57
3338,3523,M,1964-04-29,6
3339,3524,F,1945-11-20,68
3340,3525,M,1974-05-21,15
3341,3526,F,1977-07-06,15
3342,3527,M,1978-08-11,77
3343,3528,F,1970-10-06,73
3344,3529,M,1973-03-15,54
3345,3530,F,1971-09-18,16
3346,3531,M,1920-06-14,43
3347,3532,M,1935-02-24,56
3348,3533,F,1963-12-01,1
3349,3534,F,1971-03-21,50
3350,3535,M,1973-05-12,37
3351,3536,M,1922-08-20,55
3352,3537,M,1946-04-16,51
3353,3538,F,1944-05-02,1
3354,3539,M,1920-08-31,36
3355,3540,M,1936-08-04,51
3356,3541,F,1934-05-01,51
3357,3542,M,1939-09-02,10
3358,3543,F,1941-08-19,10
3359,3544,F,1961-08-15,1
3360,3545,M,1966-11-01,68
3361,3546,M,1971-02-28,3
3362,3547,F,1924-03-15,1
3363,3548,M,1975-05-03,1
3364,3549,F,1937-09-08,5
3365,3550,F,1969-09-14,54
3366,3552,M,1940-11-16,44
3367,3554,F,1965-12-21,22
3368,3555,M,1968-02-06,22
3369,3556,M,1927-11-27,6
3370,3557,F,1928-11-24,6
3371,3558,F,1928-07-01,54
3372,3559,F,1939-10-23,57
3373,3560,M,1944-02-02,57
3374,3562,M,1931-04-05,1
3375,3563,F,1926-11-22,1
3376,3564,M,1948-03-23,62
3377,3565,M,1962-07-29,44
3378,3566,F,1932-02-19,65
3379,3567,M,1948-03-09,1
3380,3568,M,1941-01-25,1
3381,3569,M,1933-04-09,67
3382,3570,F,1945-04-27,15
3383,3571,M,1970-06-17,25
3384,3572,F,1928-12-18,48
3385,3573,F,1972-02-09,8
3386,3574,F,1946-02-17,19
3387,3575,F,1937-10-12,9
3388,3576,F,1939-03-15,1
3389,3577,F,1942-12-15,31
3390,3578,M,1927-10-20,72
3391,3579,F,1930-08-07,72
3392,3580,F,1929-04-27,6
3393,3581,M,1967-12-23,33
3394,3582,M,1955-02-17,38
3395,3583,F,1942-09-09,15
3396,3584,M,1941-03-25,15
3397,3585,F,1968-10-02,29
3398,3586,M,1943-04-11,60
3399,3587,F,1939-12-01,60
3400,3588,F,1953-11-04,76
3401,3589,F,1961-07-13,73
